uid,svt,updated_millis,user_uid,baby_uid,type,start_millis,notes,group_uid,end_millis,pause_millis,duration,left_duration,right_duration,in_progress,side,pee,poo,hair_wash,temperature,volume,amount,amount_unit,reaction
brfwcgnfkjywuhhuqrjpfOWHG2086204,1657127778448,1657127778262,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657125600000,,,1657127778262,0,2178262,0,0,0,,0,0,0,0.0,0.0,0.0,,
fbkyowrvupoxcqyewxodmcgBSLBDBV34,1657128737365,1657128737170,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657125120000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
rtnJTY27625128287574855533678538,1657130117917,1657130117787,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657128855196,,,1657130117787,0,1262591,0,0,0,,0,0,0,0.0,0.0,0.0,,
dPIAINGGDMMGGWRLDORURFFY21876152,1657130165702,1657130165571,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657130164669,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
pomdfYEVJRBIGSPNVMOL305410320086,1657134936711,1657134936526,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657134935521,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
tycsqnaHFNJJFIPEBMHXRTLFCWRAY448,1657136662713,1657136662532,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657135497338,,,0,0,0,0,0,0,both,0,0,0,0.0,300.0,0.0,,
bdsmGVI5511814707456161408327371,1657139032061,1657139031829,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657137120000,,,1657139031829,0,1911829,0,0,0,,0,0,0,0.0,0.0,0.0,,
SLLXAKMBFGQOP0483428135200878607,1657139692342,1657139692188,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657139524290,,,1657139692188,0,167898,0,0,0,,0,0,0,0.0,0.0,0.0,,
ptfwucdtufcVJPNEMYQIXWJ474001008,1657139750543,1657139750338,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657139749183,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
YJATEKEFOBX418721347833255412783,1657149283287,1657149284142,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657149282148,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
aqjBYYCROEKLJNYPJONPQY5700867027,1657151808825,1657151808572,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657151807755,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
hvbpkrnnoYXTRHCCAPEKYP2244868700,1657194188235,1657194189023,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657154453452,,,1657194189023,0,39735571,0,0,0,,0,0,0,0.0,0.0,0.0,,
ekTCFVUCX78776700643055173816268,1657166036779,1657166036642,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657164904992,,,0,0,0,0,0,0,both,0,0,0,0.0,370.0,0.0,,
Y1042477056358220576713838203188,1657194671455,1657194672713,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657194671445,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
xpijgdJG880140312248480278565128,1657197241297,1657197242558,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657194681315,,,1657197242557,0,2561242,0,0,0,,0,0,0,0.0,0.0,0.0,,
85673316846076414786501257306763,1657197409973,1657197411219,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657197396616,,,0,0,0,0,0,0,,0,0,0,0.0,185.0,0.0,,
QKMUN384610272365776188664154062,1657201209683,1657201209495,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657199763164,,,0,0,0,0,0,0,both,0,0,0,0.0,385.0,0.0,,
pfritiauiuIXEIORBEWG352586416683,1657205731013,1657205730877,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657203300000,,,1657205400000,0,2100000,0,0,0,,0,0,0,0.0,0.0,0.0,,
DXI08231264442511355644801451145,1657207923655,1657207923485,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657207922398,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
alCTUGQNEMXQARNFXBUMRSRDJJAOLVC0,1657210212963,1657210212769,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657208368359,,,1657210212769,0,1844410,0,0,0,,0,0,0,0.0,0.0,0.0,,
ruvjABLGT00132427631476454872803,1657210224950,1657210224836,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657210220878,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
WQDJ4626508404302463770785355527,1657222471048,1657222472387,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657211533524,,,1657222472387,0,10938863,0,0,0,,0,0,0,0.0,0.0,0.0,,
kJG11324312683461615345664806661,1657222671129,1657222671006,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657221368872,,,0,0,0,0,0,0,both,0,0,0,0.0,250.0,0.0,,
dnnMMJOHKR7305747417232868334586,1657222566662,1657222567632,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657222566800,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
qsKLBNYYJK4516204018764206132714,1657224980918,1657224980829,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657222657105,,,1657224980829,0,2323724,0,0,0,,0,0,0,0.0,0.0,0.0,,
dyywhbclifcwscfwqbgBY65811307032,1657225017711,1657225017623,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657225016719,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
oqawaaqkepfwwosE6707242048686038,1657228732262,1657228733224,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657228732213,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
hXAHCNC4110143083816467778652665,1657234384748,1657234385617,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657234383597,,,0,0,0,0,0,0,,0,0,0,0.0,180.0,0.0,,
mbamnqhnbogSGJRT5211485033535817,1657236637998,1657236639331,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657236118505,,,1657236639331,0,520826,0,0,0,,0,0,0,0.0,0.0,0.0,,
BLUJCRWOGOXPUI452167630221603134,1657238766292,1657238767589,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657238766760,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
rbsnifmhprmytlrkFGTCVUQFBSQBPYH3,1657242874102,1657242873963,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657242866808,,,0,0,0,0,0,0,,0,0,0,0.0,170.0,0.0,,
hXFPWQ16888242136304742877106087,1657247431553,1657247432772,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657245326011,,,1657247432772,0,2106761,0,0,0,,0,0,0,0.0,0.0,0.0,,
wfepfuhmgangnhxllchstjalpFXIHC76,1657248399913,1657248401242,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,walking_outside,1657244572890,,,1657248401242,0,3828352,0,0,0,,0,0,0,0.0,0.0,0.0,,
iwVDRSKKRM8174071778874102085000,1657248402939,1657248404300,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657248403286,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
ybCHGM18522446040136386357633884,1657277897495,1657277898402,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657248872917,,,1657277898402,0,29025485,0,0,0,,0,0,0,0.0,0.0,0.0,,
CEEYSAKQBQMAELRTTNLTCRBESRSR3023,1657254100541,1657254100415,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657252550301,,,0,0,0,0,0,0,both,0,0,0,0.0,370.0,0.0,,
trhmxciNARISJHEATGHJYCDHHKDT3267,1657278236707,1657278238147,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657278234164,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
otfhgiJOCVJIADCXETUOWPF555883835,1657281189777,1657281191184,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657278256671,,,1657281191184,0,2934513,0,0,0,,0,0,0,0.0,0.0,0.0,,
O1457133062063384134036824483751,1657281264606,1657281265949,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657281262614,,,0,0,0,0,0,0,,0,0,0,0.0,185.0,0.0,,
eCSJFHKBJYF216530771005275105000,1657284953986,1657284955093,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657284420000,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
isdtyhuyqqestoohgddgcsxpmGAK8625,1657288882652,1657288882177,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657287750464,,,0,0,0,0,0,0,both,0,0,0,0.0,360.0,0.0,,
todQR033728646610802110577441162,1657291172418,1657291173769,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657290068391,,,1657291173769,0,1105378,0,0,0,,0,0,0,0.0,0.0,0.0,,
JLKEARBVHYLQCXICVW61846461426028,1657293761906,1657293763272,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657292740828,,,1657293763272,0,1022444,0,0,0,,0,0,0,0.0,0.0,0.0,,
brbdaxvpTWGJAUNWGNTGLDUYDLAXNX43,1657294104762,1657294106195,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657294064477,,,0,0,0,0,0,0,,0,0,0,0.0,180.0,0.0,,
hcjqitcDBYUFLAKPRHH4341362477441,1657294094883,1657294095824,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657293960000,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
lcmkqqlXEPCCEVUK4265427265418442,1657300443252,1657300444660,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657300442778,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
rvkbcOOELPR064435085152481814876,1657300447555,1657300448534,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bath,1657300446148,,,0,0,0,0,0,0,,0,0,1,0.0,0.0,0.0,,liked
nmxllbrvtwgmdpickrTE547337362830,1657305183034,1657305182759,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657301144218,,,1657305182759,0,4038541,0,0,0,,0,0,0,0.0,0.0,0.0,,
O2504186350086030081567677114762,1657306916156,1657306917569,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657305442661,,,1657306917569,0,1474908,0,0,0,,0,0,0,0.0,0.0,0.0,,
TSBJXOW0233215812727774268025210,1657308413209,1657308412997,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657306518799,,,0,0,0,0,0,0,both,0,0,0,0.0,215.0,0.0,,
hdJN8024617261178055341358651125,1657307085285,1657307086714,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657307085921,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
wmuixslajyrJKNSG2665488076574248,1657308757751,1657308757653,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657308756878,,,0,0,0,0,0,0,,0,0,0,0.0,180.0,0.0,,
idoCIW34518031861782522657545321,1657313474513,1657313474307,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657313473348,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
wkrnsrgypuHGNLVP8256630721603126,1657316257821,1657316257715,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657314600000,,,1657316257715,0,1657715,0,0,0,,0,0,0,0.0,0.0,0.0,,
hbNWHMOJCGGY14540718576414555375,1657319855191,1657319856343,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657318088884,,,0,0,0,0,0,0,,0,0,0,0.0,225.0,0.0,,
artdhaelBCJPIQNGPDJ5770828542131,1657322527518,1657322528925,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657322528277,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
cwiyllcnhbenqcxiiVEWS17583247318,1657328383610,1657328382386,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657328381813,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
fhGFYAPE856012415752568801840580,1657328464009,1657328462852,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657328460212,,,0,0,0,0,0,0,,0,0,0,0.0,155.0,0.0,,
rkmuowonHOJJYDBJJJ68507742184422,1657366914282,1657366914175,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657329922921,,,1657366914175,0,36574087,0,0,0,,0,0,0,0.0,0.0,0.0,,
vY635764328035835004050762588681,1657338066303,1657338066209,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657336808020,,,0,0,0,0,0,0,both,0,0,0,0.0,350.0,0.0,,
U2713840237870708137388201416718,1657367099437,1657367099226,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657367097711,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
rtOPSKLPWULYXBQQWFXAKTBWGUJT3585,1657369842651,1657369841980,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657367414474,,,1657369841980,0,2427506,0,0,0,,0,0,0,0.0,0.0,0.0,,
pvwgxfmychntcNLMHM86437782088140,1657368024920,1657368024821,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657368023465,,,0,0,0,0,0,0,both,0,0,0,0.0,350.0,0.0,,
xlmywaqlldofxlldtqqKI24367346331,1657370176279,1657370175480,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657370171784,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
DW613650243521621304013431412366,1657376396535,1657376395822,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657375242688,,,1657376395822,0,1153134,0,0,0,,0,0,0,0.0,0.0,0.0,,
ogpfHCA1658707447347778545258644,1657376972727,1657376972025,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657376970806,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
wgUUD684235240525022035347817060,1657380319672,1657380318946,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657379460043,,,1657380318946,0,858903,0,0,0,,0,0,0,0.0,0.0,0.0,,disliked
hluvlpongobcamykhvkfGUAFXJOXEQJ7,1657381574112,1657381573053,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657381571733,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
mwmapljtjxqexjigvtTR637622205467,1657382297130,1657382296397,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657381648777,,,1657382296396,0,647619,0,0,0,,0,0,0,0.0,0.0,0.0,,
bndmKRIHGCSLWO674756734872132823,1657382319497,1657382318790,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657382317763,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
K6273757044564527122255302105276,1657396629809,1657396629694,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657384053994,,,1657396629694,0,12575700,0,0,0,,0,0,0,0.0,0.0,0.0,,
mettAVUQTEFWCCYGBM11708865282345,1657395582498,1657395582338,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657395579832,,,0,0,0,0,0,0,both,0,0,0,0.0,300.0,0.0,,
evvufusvevoeqTHCSOHMJGVDJM672001,1657396894670,1657396893970,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657396893392,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
hlmokfuanysgiwnhmqocmpdBJSTYOAQ5,1657398200504,1657398199841,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657396924579,,,1657398120000,0,1195421,0,0,0,,0,0,0,0.0,0.0,0.0,,
nNSEGX17124336744137778748563234,1657398150573,1657398148404,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657398147556,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
seboixosykefcpPGBHVEOCPTNXJ30878,1657401892063,1657401891360,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657401890465,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
bdurhUMXCIQXBBNQDXJQPDD842273137,1657405741845,1657405741172,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657405230654,,,1657405741172,0,510518,0,0,0,,0,0,0,0.0,0.0,0.0,,
fkidbpfoqarctaujlgcbwluMPRCR8581,1657405810243,1657405809322,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657405807859,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
wujhgcgirbHXJPTVPCC2211384487737,1657413776985,1657413776118,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657413774382,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
ffdmjkuuyelhecrbvsrjvldqkeyvAMX2,1657413835107,1657413834184,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657413829628,,,0,0,0,0,0,0,,0,0,0,0.0,150.0,0.0,,
dqHGWWVTVWN588841453148764057680,1657449825699,1657449824351,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657415574238,,,1657449824351,0,34250113,0,0,0,,0,0,0,0.0,0.0,0.0,,
jrtrqgfihuioOUOAJTTVJTNRVAPJWRC4,1657425739274,1657425738925,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657424394968,,,0,0,0,0,0,0,both,0,0,0,0.0,350.0,0.0,,
pxumgggtijauppmqntbuIB4842650261,1657453618582,1657453618526,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657450682032,,,1657453618526,0,2936494,0,0,0,,0,0,0,0.0,0.0,0.0,,
MHTWCPWDDSXWXGVWRXW0723848763182,1657450687670,1657450687574,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657450684538,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
aDFBGWWSXAPILNG82466367382265610,1657452013464,1657452013313,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657450830042,,,0,0,0,0,0,0,both,0,0,0,0.0,290.0,0.0,,
gGUNXUUGQBNSIUU45116877860874632,1657454966048,1657454965836,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,bottle,1657453681104,,,0,0,0,0,0,0,,0,0,0,0.0,215.0,0.0,,
otrmOTMMSBYVHKRVMMMPBUYQNRERNBO6,1657459856907,1657459856283,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657459854474,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
mculdIGMKXRJALEDI762627681845787,1657464021036,1657464020178,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657459858957,,,1657464020178,0,4021447,0,0,0,,0,0,0,0.0,0.0,0.0,,
fjtghnjmrSRESQD61764128653004365,1657466483115,1657466482553,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657464480000,,,1657466482553,0,2002553,0,0,0,,0,0,0,0.0,0.0,0.0,,
qpioyqcewfuypTACWPBHWEQQCFROP705,1657466533124,1657466532555,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657466527835,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
obmldgepekywxiKANLAKOLVEUSR71067,1657470457998,1657470457401,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657470456226,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
tbkvjhwaowjvBQVJVWOH515328153706,1657474593169,1657474593065,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657471982100,,,1657474593064,0,2553299,0,0,0,,0,0,0,0.0,0.0,0.0,,
FFPAXHOYGOV740112542134436375206,1657477419740,1657477418915,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,tummy_time,1657477163713,,,1657477418915,0,255202,0,0,0,,0,0,0,0.0,0.0,0.0,,
smsqfpVERGFP10585273254430877758,1657477454146,1657477453595,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657477452707,,,0,0,0,0,0,0,,0,0,0,0.0,190.0,0.0,,
xcjsVK11815353338273153241307211,1657477457606,1657477457322,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657477454302,,,0,0,0,0,0,0,both,0,0,0,0.0,310.0,0.0,,
hvmtuswhcqOFQH763447002820415256,1657478932320,1657478931737,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657478930216,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
mxibnbjqbbPUXTIXYUWNWOQ087661427,1657485636879,1657485636283,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657484247896,,,1657485636283,0,1388387,0,0,0,,0,0,0,0.0,0.0,0.0,,
whggaavkolwtecwjnptsmTYDFH558381,1657485837257,1657485836283,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657485835570,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
pgnklmgohwlflGFQASHLUK0878675106,1657488348110,1657488347168,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657487040000,,,0,0,0,0,0,0,,0,0,0,0.0,100.0,0.0,,
qfcwsO12482701122383043860802162,1657489109940,1657489109201,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657489106282,,,0,0,0,0,0,0,,0,0,0,0.0,100.0,0.0,,
myOHUVJOVCYKBINNT381268254742741,1657495858285,1657495857541,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657495856625,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
cfxtnmruxbfSY4424023623251301372,1657500670273,1657500669696,KiohJy98DXTvEfe0E7T6tHzhoAA3,awyedysipgrgccchAIIDLBADYW530823,bottle,1657499677149,,,0,0,0,0,0,0,,0,0,0,0.0,185.0,0.0,,
tsvjlhwrwfrHW0531234543462037464,1657502236223,1657502236043,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657502235129,,,0,0,0,0,0,0,,1,0,0,0.0,0.0,0.0,,
FGIKC448882676434630616367617861,1657542198796,1657542198528,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,sleeping,1657502717345,,,1657542198528,0,39481183,0,0,0,,0,0,0,0.0,0.0,0.0,,
ddcUEI37286626541678630241800662,1657506360110,1657506359888,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,pump,1657506355993,,,0,0,0,0,0,0,both,0,0,0,0.0,320.0,0.0,,
ltOESOUAGSUCWHAQR123147223266762,1657542696966,1657542696847,j6A0wwOuFaN7aA8u0YP7LXanESu2,awyedysipgrgccchAIIDLBADYW530823,diaper_change,1657542695268,,,0,0,0,0,0,0,,1,1,0,0.0,0.0,0.0,,
